ResSitesID,Location,Station.Number,Date,Survey.Month,DayNight,BoaterID,NetterID,Tide.Stage,Time.Start,Time.Stop,Temp,Secchi,Conductivity,Turbidity,Channel.Type,Transport,Sample.Area,Start.Flow,Stop.Flow,Channel.Flow,Depth,Number.Snag,Light,Wind.Speed,Veg.Type,Bank.Type,RIPAR.BUSH,RIPAR.TREE,RIPAR.CANE,Volts,Amps,X..of.Range,Pulse.Width,Electrical.Config,Shock.Time,Shock.Distance,Difficulty,Total.Fish.Caught,Total.Species,Comments
990,NA,E26252,2004-02-06,NA,Day,13,99,flood,1999-12-30,1999-12-30,9.2,44,220,NA,3,no,2,0,0,0,3,99,13610,2,5,2,1,3,0,500,6,50,60,1,410,500,3,87,4,START: N 38 15.897 W 121 27.693 END: N 38 16.065 W 121 27.757
991,NA,E30852,2004-02-06,NA,Day,99,13,flood,1999-12-30,1999-12-30,9.5,42,200,NA,2,yes,1,0.01,0,0.1,3,99,13400,3,5,2,1,3,0,500,6,60,60,1,387,500,3,42,7,START: N 38 15.061 W 121 29.868 END: N 38 15.327 W 121 29.915
992,NA,W01261,2004-02-09,NA,Day,13,99,ebb,1999-12-30,1999-12-30,9.8,107,307,NA,2,yes,1,0,0.02,0.27,6,6,26600,3,6,1,0,0,0,500,6,40,60,1,410,500,4,64,6,START: N 38 00.733 W 121 38.825 END: N 38 00.727 W 121 39.172
993,NA,W22061,2004-02-10,NA,Day,13,99,ebb,1999-12-30,1999-12-30,9.3,68,248,NA,2,yes,1,0,0.01,0.01,2,99,36100,5,6,1,0,0,0,500,7,50,60,1,517,500,3,168,7,START: N 38 04.444 W 121 38.911 END: N 38 04.717 W 121 38.909
994,NA,E68052,2004-02-11,NA,Day,13,99,flood,1999-12-30,1999-12-30,10.1,67,324,NA,3,yes,3,0,0,0,3,99,19000,2,5,2,0,2,2,500,6,40,60,1,508,500,2,52,4,START: N 38 02.684 W 121 23.362 END: N 38 02.486 W 121 23.196
995,NA,E47861,2004-02-17,NA,Day,13,99,flood,1999-12-30,1999-12-30,11.1,72,304,NA,3,no,1,0.01,0.04,0.04,4,0,17510,8,6,1,0,0,0,500,7,40,60,1,482,500,2,233,10,START: N 38 08.609 W 121 26.581 END: N 38 08.444 W 121 26.859
996,NA,N84061,2004-02-17,NA,Day,99,13,flood,1999-12-30,1999-12-30,10.6,72,205,NA,2,yes,4,0.01,0.01,0.12,1,0,11300,7,6,1,0,0,0,500,6,80,60,1,350,300,2,7,4,START: N 38 07.081 W 121 32.532 END: N 38 07.057 W 121 32.737
997,NA,N84062,2004-02-17,NA,Day,99,13,flood,1999-12-30,1999-12-30,10.6,72,205,NA,2,yes,4,0,0,0.12,2,3,11300,7,6,2,0,0,0,500,6,70,60,1,152,200,2,8,4,START: N 38 07.057 W 121 32.737 END: N 38 07.097 W 121 32.609
998,NA,N59361,2004-02-19,NA,Day,13,99,flood,1999-12-30,1999-12-30,11.6,17,1342,NA,2,yes,1,0.09,0.74,0.74,3,8,30100,7,6,1,0,0,0,500,4,100,60,1,407,500,4,29,7,START: N 38 16.922 W 121 32.895 END: N 38 16.734 W 121 32.651
999,NA,E03361,2004-02-20,NA,Day,13,99,flood,1999-12-30,1999-12-30,12.6,40,352,NA,4,no,1,0,0,0,1,5,21200,0,6,1,0,0,0,500,6,20,60,1,483,500,3,109,7,START: N 37 59.445 W 121 20.891 END: N 37 59.693 W 121 21.016
1000,NA,W26264,2004-02-23,NA,Day,99,13,ebb,1999-12-30,1999-12-30,11.4,22,200,NA,5,no,4,0,0,0,2,20,57200,5,6,4,0,0,0,500,6,60,60,1,426,500,2,84,12,START: N 38 03.013 W 121 48.379 END: N 38 03.092 W 121 48.142
1001,NA,N48151,2004-02-23,NA,Day,99,13,ebb,1999-12-30,1999-12-30,11.9,51,186,NA,3,yes,1,0.03,0.03,0.11,6,19,87000,2,5,1,2,2,0,500,6,80,60,1,461,500,4,12,6,START: N 38 13.512 W 121 30.471 END: N 38 13.715 W 121 30.699
1002,NA,S60562,2004-02-24,NA,Day,99,13,high,1999-12-30,1999-12-30,13.4,53,826,NA,2,yes,2,0,0,0,2,99,7720,0,6,2,2,1,1,500,6,10,60,1,481,500,3,25,5,START: N 37 49.173 W 121 32.081 END: N 37 49.173 W 121 31.734
1003,NA,S50162,2004-02-24,NA,Day,13,99,ebb,1999-12-30,1999-12-30,11.9,65,328,NA,3,yes,2,0,0.04,0.17,2,99,49100,3,6,2,2,1,1,500,7,40,60,1,407,500,4,7,2,START: N 37 51.028 W 121 32.162 END: N 37 50.950 W 121 32.347
1004,NA,S84062,2004-02-26,NA,Day,13,99,ebb,1999-12-30,1999-12-30,12.8,44,929,NA,2,yes,1,0,0.06,0.06,4,99,16260,2,6,2,2,2,0,500,7,0,60,1,454,500,3,15,5,START: N 37 47.676 W 121 25.645 END: N 37 47.913 W 121 25.460
1005,NA,S53061,2004-02-26,NA,Day,13,99,ebb,1999-12-30,1999-12-30,11.7,48,333,NA,2,yes,1,0,0.03,0.03,4,8,24800,2,6,1,2,2,0,500,7,40,60,1,360,500,3,63,3,START: N 37 51.524 W 121 33.049 END: N 37 51.270 W 121 32.922
1006,NA,S02052,2004-03-02,NA,Day,11,99,flood,1999-12-30,1999-12-30,12.1,20,752,NA,2,yes,1,0.03,0,0.02,2,50,57200,15,5,2,3,1,0,500,6,15,60,1,799,500,3,89,10,Start: N 37 48.070 W 121 26.194 End: N 37 47.910 W 121 26.087
1007,NA,S66752,2004-03-02,NA,Day,11,99,flood,1999-12-30,1999-12-30,13.4,25,650,NA,2,yes,1,0,0,0.01,3,99,77700,20,5,2,0,4,0,500,6,15,60,1,622,500,3,67,8,Start: N 37 49.126 W 121 30.971 End: N 37 49.133 W 121 30.624
1008,NA,S46861,2004-03-04,NA,Day,99,99,flood,1999-12-30,1999-12-30,12,45,281,NA,2,yes,1,0,0.03,0.08,2,1,79000,5,6,1,0,0,0,500,6,45,60,1,481,500,3,38,5,Start: N 37 54.066 W 121 34.076 End: N 37 53.819 W 121 33.935
1009,NA,W14142,2004-03-04,NA,Day,11,99,flood,1999-12-30,1999-12-30,10.1,26,331,NA,4,no,1,0,0,0,2,15,56700,15,4,2,0,0,0,500,6,25,60,1,796,500,2,52,9,Start: N 38 04.465 W 121 49.894 End: N 38 04.427 W 121 49.953
1010,NA,W46642,2004-03-04,NA,Day,99,11,flood,1999-12-30,1999-12-30,11.8,27,162,NA,1,yes,1,0,0.02,0.26,3,35,62900,15,4,2,0,0,0,500,6,70,60,1,537,500,3,14,5,Start: N 38 01.573 W 121 49.209 END: N 38 01.413  W 121 48.917
1011,NA,N86441,2004-03-09,NA,Day,11,13,ebb,1999-12-30,1999-12-30,12.6,40,152,NA,2,yes,1,0,0,0.05,3,15,48200,5,4,1,0,0,0,500,6,80,60,1,686,500,2,86,10,START: N 38 07.087 W 121 31.996 END: N 38 07.046 W 121 32.331
1012,NA,N85411,2004-03-11,NA,Day,13,19,flood,1999-12-30,1999-12-30,13.3,44,146,NA,2,yes,1,0,0,0,2,2,7050,1,1,1,0,0,0,500,7,100,60,1,414,500,1,10,4,START: N 38 07.538 W 121 33.606 END: N 38 00.519  W 121 32.674
1013,NA,N07142,2004-03-15,NA,Day,11,99,ebb,1999-12-30,1999-12-30,14.9,56,165,NA,3,yes,1,0.09,0,0.11,3,99,16590,10,4,2,0,0,0,500,5,90,60,1,226,250,3,13,4,START: N 38 10.270 W 121 40.094 END: N 38 10.183 W 121 40.207
1014,NA,N07152,2004-03-15,NA,Day,11,99,ebb,1999-12-30,1999-12-30,14.9,56,165,NA,3,yes,1,0.09,0,0.11,4,99,16590,10,5,2,0,4,0,500,5,90,60,1,330,250,3,30,4,START: N 38 10.357 W 121 39.965 END: N 38 10.270 W 121 40.094
1015,NA,N03352,2004-03-16,NA,Day,8,11,ebb,1999-12-30,1999-12-30,17.7,20,468,NA,3,yes,1,0.01,0.04,0.27,4,99,58600,0,5,2,2,2,0,500,6,20,60,1,599,500,3,44,14,START: N 38 20.427 W 121 39.454 END: N 38 20.701 W 121 39.438
1016,NA,C62962,2004-03-17,NA,Day,99,8,ebb,1999-12-30,1999-12-30,15.9,52,192,NA,2,yes,4,0,0,0,3,2,34000,3,6,2,0,0,0,500,6,60,60,1,462,500,2,60,5,START: N 38 00.446 W 121 30.692 END: N 38 00.339 W 121 30.642
1017,NA,C89561,2004-03-18,NA,Day,13,99,ebb,1999-12-30,1999-12-30,15.8,58,164,NA,2,yes,1,0,0.01,0,2,6,45100,0,6,1,0,0,0,500,7,70,60,1,380,500,2,55,7,START: N 38 05.635  W 121 35.255 END: N 38 05.723 W 121 35.535
1018,NA,C19162,2004-03-18,NA,Day,8,13,flood,1999-12-30,1999-12-30,16,78,164,NA,2,yes,4,0,0,0.08,3,3,56000,3,6,2,0,0,0,500,6,60,60,1,560,500,1,163,9,START: N 38 06.423 W 121 35.978 END: N 38 06.492 W 121 36.307
1019,NA,S24362,2004-03-08,NA,Day,13,8,flood,1999-12-30,1999-12-30,13.5,47,366,NA,2,yes,2,0,0,0,3,50,43300,1,6,2,0,0,0,500,7,40,60,1,427,500,2,52,6,START: N 37 54.813 W 121 31.051 END: N 37 57.728 W 121 31.018
1020,NA,C66462,2004-03-22,NA,Day,13,99,flood,1999-12-30,1999-12-30,17.7,60,180,NA,3,yes,2,0,0.02,0.06,4,6,59300,1,6,2,0,0,0,500,7,60,60,1,371,500,2,199,6,START: N 38 00.158 W 121 34.413 END: N 38 00.166 W 121 34.142
1021,NA,C62762,2004-03-22,NA,Day,99,13,ebb,1999-12-30,1999-12-30,18.2,106,189,NA,3,yes,2,0,0.02,0.03,2,30,79200,3,6,2,3,1,0,500,6,50,60,1,382,400,2,87,7,START: N 38 00.267 W 121 34.358
1022,NA,E19662,2004-03-23,NA,Day,99,13,ebb,1999-12-30,1999-12-30,18.4,77,309,NA,3,yes,4,0,0,0,2,99,20300,5,6,2,3,1,0,500,6,40,60,1,575,500,2,74,11,START: N 38 17.046 W 121 30.221 END: N 38 16.856 W 121 29.965
1023,NA,C69462,2004-03-24,NA,Day,13,99,ebb,1999-12-30,1999-12-30,18.2,111,266,NA,3,yes,2,0,0.03,0.03,4,6,20700,5,6,2,0,0,0,500,7,50,60,1,443,500,4,136,10,START: N 38 02.620 W 121 25.192 END: N 38 02.561 W 121 26.484
1024,NA,E03961,2004-03-26,NA,Day,13,99,ebb,1999-12-30,1999-12-30,17.7,64,586,NA,4,no,1,0,0,0,3,3,38400,6,6,1,0,0,0,500,7,20,60,1,438,500,3,92,10,START: N 37 59.713 W 121 22.055 END: N 37 59.592 W 121 21.725
1025,NA,E01761,2004-03-26,NA,Day,99,13,ebb,1999-12-30,1999-12-30,17.4,68,413,NA,3,yes,1,0,0,0.02,3,12,36800,7,6,1,0,0,0,500,6,40,60,1,644,500,2,125,7,START: N 38 01.121 W 121 23.196 END: N 38 01.344 W 121 23.302
1026,NA,E64662,2004-03-29,NA,Day,13,99,ebb,1999-12-30,1999-12-30,17.2,131,237,NA,3,yes,2,0,0.01,0,4,13,26000,2,6,2,0,0,0,500,7,50,60,1,623,500,3,78,5,START: N 38 03.209 W 121 27.203 END: N 38 03.263 W 121 27.546
1027,NA,C21562,2004-06-16,NA,Day,6,99,ebb,1999-12-30,1999-12-30,21.8,95,196,NA,3,yes,4,0,0,0,3,23,77900,12,6,2,0,0,0,500,6,60,60,1,431,500,2,77,8,START:N38 05.014 W121 33.479  END:N 38 05.178 W121 33.377
1028,NA,N54752,2004-06-17,NA,Day,6,99,ebb,1999-12-30,1999-12-30,21.7,89,158,NA,6,no,1,0,0,0,2,99,3050,20,5,2,1,3,0,500,6,60,60,1,456,500,2,116,12,START: N38 12.648 W121 36.461 END:N38 12.695 W121 36.459
1029,NA,N85931,2004-06-18,NA,Day,99,6,ebb,1999-12-30,1999-12-30,21.6,79,150,NA,1,yes,1,0.01,0,0.03,3,2,35000,15,3,1,0,0,0,500,6,60,60,1,576,500,2,58,8,START:N 38 07.145 W 121 33.636  END: N 38 06.973 W 121 33.327
1030,NA,C92211,2004-06-18,NA,Day,6,99,ebb,1999-12-30,1999-12-30,21.4,79,238,NA,1,yes,1,0.01,0,0.11,3,15,60400,15,1,1,0,0,0,500,6,60,60,1,573,500,3,32,5,START: N38 04.792 W 121 34.022 END: N38 04.569 W121 33.744
1031,NA,C31262,2004-06-18,NA,Day,99,6,ebb,1999-12-30,1999-12-30,21.4,68,462,NA,2,yes,2,0,0,0.06,3,17,80300,15,6,2,0,0,0,500,6,30,60,1,234,500,2,104,10,START: N 38 03.603 W 121 36.241 END: N 38 03.509 W 121 36.568
1032,NA,C09052,2004-06-21,NA,Day,6,99,high,1999-12-30,1999-12-30,23.9,81,429,NA,4,no,1,0,0,0,3,99,78100,2,4,2,1,3,0,500,6,20,60,1,435,500,2,292,5,START: N 37 57.277 W 121 36.605 END: N 37 57.268 W 121 33.944
1033,NA,C74142,2004-06-27,NA,Day,11,6,ebb,1999-12-30,1999-12-30,23.5,105,437,NA,3,no,4,0,0,0,2,20,95300,3,4,2,0,0,0,500,5,25,60,1,617,500,2,298,11,START: N 37 59.733 W 121 34.710 END: N 37 59.576 W 121 34.715
1034,NA,W43711,2004-06-22,NA,Day,99,6,ebb,1999-12-30,1999-12-30,21.4,72,1340,NA,1,yes,1,0.06,0.03,0.33,2,3,43800,3,1,1,0,0,0,500,7,0,60,1,599,500,2,36,6,START: N 38 01.954 W 121 43.794 END: N 38 01.980 W 121 42.794
1035,NA,W34462,2004-06-22,NA,Day,99,6,ebb,1999-12-30,1999-12-30,21.1,63,2250,NA,3,yes,2,0.11,0,0.17,6,25,82300,5,6,2,0,0,0,500,8,0,60,1,478,500,3,8,4,START: N 38 01.933 W 121 46.425 END: N 38 02.137 W 121 46.639
1036,NA,E71262,2004-06-23,NA,Day,6,99,flood,1999-12-30,1999-12-30,23.5,107,235,NA,3,yes,4,0,0,0,3,2,18600,0,6,2,0,0,0,500,6,40,60,1,478,420,1,63,8,START: N 38 02.561 W 121 25.760 END: N 38 02.561 W 121 25.760
1037,NA,E86561,2004-06-23,NA,Day,6,99,high,1999-12-30,1999-12-30,24.5,50,409,NA,3,yes,1,0.01,0.01,0.01,3,0,38400,0,6,1,0,0,0,500,6,40,60,1,569,500,1,128,8,START: N 38 00.968 W 121 23.212 END: N 38 01.206 W 121 23.266
1038,NA,S07661,2004-06-24,NA,Day,99,6,flood,1999-12-30,1999-12-30,23.2,95,293,NA,3,yes,1,0,0,0,4,7,58700,0,6,1,0,0,0,500,6,30,60,1,679,500,2,105,8,START: N 37 56.454 W 121 32.882 END: N 37 56.454 W 121 32.539
1039,NA,S07461,2004-06-24,NA,Day,6,99,high,1999-12-30,1999-12-30,23.4,88,376,NA,2,yes,1,0,0,0.13,5,1,83400,0,6,1,0,0,0,500,6,35,60,1,616,500,2,101,10,START: N 37 56.533 W 121 33.576 END: N 37 56.760 W 121 33.423
1040,NA,W20841,2004-06-28,NA,Day,11,6,flood,1999-12-30,1999-12-30,21,40,268,NA,1,yes,1,0.03,0.03,0.05,2,99,54400,20,4,1,0,0,0,500,6,45,60,1,482,500,5,149,9,START: N38 04.745 W121 44.854 END: N38 04.813 W121 44.790
1041,NA,N65451,2004-06-28,NA,Day,11,6,flood,1999-12-30,1999-12-30,22.5,105,144,NA,2,yes,1,0,0.02,0,2,25,78200,15,5,1,2,2,0,500,5,60,60,1,597,500,1,90,11,START: N38 09.818 W 121 36.212 END: N38 09.982 W 121 35.915
1042,NA,S02352,2004-06-29,NA,Day,11,6,ebb,1999-12-30,1999-12-30,22.6,32,585,NA,2,yes,1,0.01,0.01,0.05,2,20,38000,12,5,2,3,1,0,500,6,15,60,1,827,500,3,261,13,START: N 37 47.665 W 121 25.673 END: N 37 47.883 W 121 25.475
1043,NA,S29042,2004-06-29,NA,Day,11,6,ebb,1999-12-30,1999-12-30,25,47,470,NA,4,no,1,0,0,0.08,1,1,92500,5,4,2,0,0,0,500,6,20,60,1,430,400,3,120,10,START: N 37 54.309 W 121 36.655 END: N 37 54.466 W 121 36.544
1044,NA,E49551,2004-06-30,NA,Day,99,6,ebb,1999-12-30,1999-12-30,21.7,102,140,NA,2,yes,1,0.11,0,0.09,4,15,4110,10,5,1,2,1,1,500,6,100,60,1,484,500,4,37,9,START: N 38 13.403 W 121 29.513 END: N 38 13.325 W 121 29.537
1045,NA,E37861,2004-06-30,NA,Day,6,99,ebb,1999-12-30,1999-12-30,21.7,102,140,NA,2,yes,1,0.01,0,0.26,1,46,64500,10,6,1,3,1,0,500,6,100,60,1,690,500,3,57,9,START: N 38 13.355 W 121 29.599 END: N 38 13.213 W 121 29.880
1046,NA,E41031,2004-06-30,NA,Day,99,6,low,1999-12-30,1999-12-30,22.6,70,142,NA,4,no,1,0,0,0,3,60,95700,15,3,1,0,0,0,500,6,70,60,1,494,500,2,249,11,START: N 38 12.196 W 121 27.516 END: N 38 11.956 W 121 27.594
1047,NA,C95111,2004-07-02,NA,Day,11,6,high,1999-12-30,1999-12-30,23.7,93,351,NA,1,yes,1,0,0,0,3,0,69100,0,1,1,0,0,0,500,6,30,60,1,797,500,2,139,8,START: N 37 59.759 W 121 26.756 END: N 37 59.699 W 121 26.477
1048,NA,N80552,2004-07-06,NA,Day,6,99,ebb,1999-12-30,1999-12-30,22.2,91,127,NA,3,yes,1,0.02,0.02,0.09,3,26,4520,7,5,2,3,1,0,500,6,80,60,1,649,500,2,19,9,START: N 38 10.473 W 121 34.811 END: N 38 10.761 W 121 34.718
1049,NA,N11452,2004-07-07,NA,Day,99,6,flood,1999-12-30,1999-12-30,22.3,116,124,NA,3,yes,1,0.06,0,0.12,5,30,58500,10,5,2,1,3,0,500,6,80,60,1,595,500,2,46,11,START:N 38 19.241 W 121 35.434 END:N 38 18.984 W 121 35.498
1050,NA,E03061,2004-07-08,NA,Day,6,99,flood,1999-12-30,1999-12-30,25,85,485,NA,4,no,1,0,0,0,2,0,64300,2,6,1,0,0,0,500,6,25,60,1,504,500,1,67,6,START: N 37 59.659 W 121 21.435 END: N 37 59.678 W 121 21.776
1051,NA,E13011,2004-07-14,NA,Day,99,6,low,1999-12-30,1999-12-30,25.8,67,665,NA,1,yes,1,0,0,0,2,2,35900,3,1,1,0,0,0,500,6,30,60,1,309,500,1,197,9,START: N 37 57.196 W 121 19.254 END: N 37 57.168 W 121 19.598
1052,NA,C74862,2004-07-15,NA,Day,6,99,ebb,1999-12-30,1999-12-30,23.3,137,197,NA,2,yes,4,0,0.01,0,2,0,66000,2,6,2,0,0,0,500,6,50,60,1,473,500,2,136,8,START: N 37 59.051 W 121 31.733 END: N 37 59.139 W 121 32.040
1053,NA,C57862,2004-07-15,NA,Day,99,6,ebb,1999-12-30,1999-12-30,23.4,142,206,NA,2,yes,4,0,0,0.01,1,40,89300,12,6,2,0,0,0,500,6,50,60,1,756,500,2,230,11,START: N 38 00.676 W 121 33.160 END: N 38 00.616 W 121 33.082
1054,NA,E39261,2004-07-16,NA,Day,6,11,ebb,1999-12-30,1999-12-30,24.6,84,144,NA,4,no,1,0,0,0,2,15,54700,5,6,1,0,0,0,500,6,70,60,1,638,500,1,285,14,START: N 38 12.235 W 121 27.564 END: N 38 12.018 W 121 27.633
1055,NA,E67461,2004-07-20,NA,Day,99,6,high,1999-12-30,1999-12-30,25.4,108,203,NA,3,yes,1,0,0,0,2,5,6400,1,6,1,0,0,0,500,6,45,60,1,518,500,1,167,9,START: N 38 04.213 W 121 25.059 END: N 38 03.952 W 121 25.063
1056,NA,E64261,2004-07-20,NA,Day,6,99,ebb,1999-12-30,1999-12-30,23.5,150,155,NA,3,yes,1,0.02,0,0.02,4,2,49400,3,6,1,0,0,0,500,6,60,60,1,467,500,1,123,8,START:N 38 03.564 W 121 27.507 END: N 38 03.835 W 121 27.503
1057,NA,N26642,2004-07-22,NA,Day,6,99,ebb,1999-12-30,1999-12-30,22.4,24,172,NA,3,yes,1,0,0,0.01,3,37,64300,11,4,2,0,0,0,500,6,60,60,1,465,500,3,23,11,START: N 38 15.049 W 121 42.742 END: N 38 15.046 W 121 43.022
1059,NA,C23664,2004-07-23,NA,Day,99,6,ebb,1999-12-30,1999-12-30,23.6,169,156,NA,3,yes,2,0,0,0,5,0,54500,17,6,4,0,0,0,500,8,80,60,1,559,420,3,70,9,START: N 38 05.391 W 121 31.851 END: N 38 05.391 W 121 31.851
1060,NA,C47362,2004-07-23,NA,Day,6,99,ebb,1999-12-30,1999-12-30,22.7,123,414,NA,2,yes,4,0.01,0.01,0.03,3,30,80600,18,6,2,0,0,0,500,6,30,60,1,685,500,3,81,8, START: N 38 01.794 W 121 34.840 END: N 38 01.794 W 121 34.840
1061,NA,S89961,2004-07-26,NA,Day,99,6,low,1999-12-30,1999-12-30,25.1,39,935,NA,2,yes,1,0,0,0,3,12,74600,3,6,1,0,0,0,500,8,0,60,1,662,500,2,95,9,START: N 37 47.973 W 121 31.366 END: N 37 47.724 W 121 31.189
1062,NA,S68061,2004-07-26,NA,Day,6,99,flood,1999-12-30,1999-12-30,25.4,96,268,NA,2,yes,1,0.01,0.04,0.03,2,0,94300,0,6,1,0,0,0,500,6,40,60,1,408,380,2,91,8,START: N 37 49.575 W 121 33.116 END: N 37 49.766 W 121 33.206  STOPPED AT380 METERS DUE TO FISH BARRIER
1063,NA,S62352,2004-07-27,NA,Day,6,99,ebb,1999-12-30,1999-12-30,26.1,27,759,NA,3,yes,4,0,0,0.01,1,31,46800,5,5,2,0,0,0,500,6,20,60,1,303,500,2,252,9,START: N 37 49.176 W 121 29.702 END: N 37 49.184 W 121 29.356
1064,NA,S11361,2004-07-27,NA,Day,99,6,ebb,1999-12-30,1999-12-30,25.3,118,239,NA,2,yes,1,0,0,0,4,5,72200,5,6,1,0,0,0,500,6,40,60,1,570,500,2,95,8,START: N 37 56.069 W 121 31.589 END: N 37 56.241 W 121 31.834
1065,NA,W10931,2004-07-28,NA,Day,6,99,flood,1999-12-30,1999-12-30,22.6,78,581,NA,3,yes,1,0.03,0.05,0.12,1,7,41500,18,3,1,0,0,0,500,6,25,60,1,681,500,3,83,12,START: N 38 06.649 W 121 41.045 END: N 38 06.427 W 121 41.104
1066,NA,W49062,2004-07-29,NA,Day,11,6,ebb,1999-12-30,1999-12-30,21.9,103,697,NA,3,yes,2,0.01,0.05,0.04,5,0,71600,25,6,2,0,0,0,500,7,15,60,1,720,500,4,115,10,START: N 38 01.478 W 121 43.282 END: N 38 01.350 W 121 42.985
1067,NA,W50062,2004-07-29,NA,Day,11,99,ebb,1999-12-30,1999-12-30,22.7,137,659,NA,3,yes,2,0,0.01,0.17,4,0,77900,30,6,2,0,0,0,500,7,15,60,1,604,500,4,62,7,START: N 38 01.579 W 121 41.987 END: N 01.590 W 121 41.645
1068,NA,W18142,2004-08-03,NA,Day,99,6,ebb,1999-12-30,1999-12-30,20.9,20,2130,NA,1,yes,4,0.12,0,0.5,4,20,52000,7,4,2,0,0,0,500,8,0,60,1,554,500,5,3,3,START: N 38 03.762 W 121 48.214 END: N 38 03.854 W 121 48.512
1069,NA,S17462,2004-08-05,NA,Day,6,99,high,1999-12-30,1999-12-30,24.3,69,423,NA,3,no,4,0,0,0,2,21,72900,3,6,2,0,0,0,500,6,30,60,1,620,500,2,245,15,START: N 37 55.031 W 121 35.764 END: N 37 55.049 W 121 35.846
1070,NA,S25461,2004-08-05,NA,Day,99,6,ebb,1999-12-30,1999-12-30,24.4,72,253,NA,3,yes,1,0,0,0,3,5,93300,8,6,1,0,0,0,500,6,40,60,1,566,500,2,116,11,START: N 37 54.778 W 121 33.304 END: N 37 54.807 W 121 32.968
1071,NA,E61061,2004-08-06,NA,Day,6,99,flood,1999-12-30,1999-12-30,23.6,129,175,NA,3,yes,1,0,0,0.03,2,3,49000,10,6,1,0,0,0,500,6,60,60,1,571,500,3,147,6,START: N 38 05.013 W 121 26.513 END: N 38 05.025 W 121 26.191
1072,NA,N23111,2004-08-10,NA,Day,6,99,flood,1999-12-30,1999-12-30,22.3,88,158,NA,3,yes,1,0.01,0.01,0.27,2,6,70700,4,1,1,0,0,0,500,6,80,60,1,409,500,2,97,9,START: N 38 17.108 W 121 35.174 END: N 38 16.888 W 121 35.327
1073,NA,E20552,2004-08-11,NA,Day,6,11,ebb,1999-12-30,1999-12-30,24.4,123,160,NA,4,no,1,0.01,0.01,0.01,2,56,52100,0,5,2,2,2,0,500,7,50,60,1,539,500,3,122,11,START: N 38 19.093 W 121 30.092 END: N 38 18.865 W 121 30.269
1074,NA,C87261,2004-08-12,NA,Day,6,99,ebb,1999-12-30,1999-12-30,23.8,137,193,NA,3,yes,1,0,0,0,4,0,7540,7,6,1,0,0,0,500,7,60,60,1,488,500,2,100,10,START:N 38 02.026 W 121 28.142 END:N 38 01.818 W 121 28.279
1075,NA,E76461,2004-08-12,NA,Day,99,6,ebb,1999-12-30,1999-12-30,24.3,150,195,NA,3,yes,1,0.01,0.01,0.01,3,0,47700,11,6,1,0,0,0,500,6,60,60,1,398,500,3,174,9,START: N 38 02.494 W 121 28.675 END: N 38 02.656 W 121 28.432
1076,NA,C15964,2004-08-13,NA,Day,99,6,ebb,1999-12-30,1999-12-30,24.5,40,516,NA,3,yes,2,0.01,0.01,0.01,6,0,61600,7,6,4,0,0,0,500,6,30,60,1,336,500,3,104,11,START: N 37 57.974 W 121 27.926 END: N 37 57.777 W 121 28.001
1077,NA,C17561,2004-08-13,NA,Day,6,99,low,1999-12-30,1999-12-30,26,112,400,NA,3,yes,1,0.01,0,0,3,4,87900,5,6,1,0,0,0,500,6,35,60,1,343,500,2,279,11,START: N 37 57.021 W 121 26.948 END: N 37 57.232 W 121 27.178 LMB TAG RECAPTURE 540mm NR 00440
1078,NA,W54562,2004-08-16,NA,Day,6,99,ebb,1999-12-30,1999-12-30,22.5,150,798,NA,1,yes,4,0.01,0.01,0.01,4,12,66900,9,6,2,0,0,0,500,7,0,60,1,520,500,3,146,13,START: N 38 01.216 W 121 44.156 END: N 38 01.212 W 121 44.156
1079,NA,C73362,2004-08-17,NA,Day,99,6,ebb,1999-12-30,1999-12-30,25,111,227,NA,3,yes,2,0,0,0.02,3,3,79400,8,6,2,0,0,0,500,6,40,60,1,496,500,3,154,9,START: N 37 59.578 W 121 30.543 END: N 37 59.680 W 121 30.631
1080,NA,S04052,2004-08-24,NA,Day,99,6,low,1999-12-30,1999-12-30,22.9,53,2344,NA,4,no,1,0,0,0,1,40,52400,4,5,2,2,2,0,500,7,0,60,1,445,500,5,24,7,START: N 37 47.131 W 121 20.953 END: N 37 47.356 W 121 21.054
1081,NA,S43662,2004-08-24,NA,Day,6,99,flood,1999-12-30,1999-12-30,23.7,90,264,NA,3,yes,2,0,0,0.01,5,0,92100,15,6,2,0,0,0,500,6,40,60,1,452,500,3,105,6,START: N 37 52.729 W 121 30.839 END: N 37 52.886 W 121 30.567
1082,NA,N57141,2004-08-25,NA,Day,6,99,flood,1999-12-30,1999-12-30,20.8,28,184,NA,1,yes,1,0,0,0.03,1,5,41100,10,4,1,0,0,0,500,6,50,60,1,379,500,3,43,9,START: N 38 12.684 W 121 40.052 END: N 38 12.903 W 121 40.260
1083,NA,N12561,2004-08-25,NA,Day,99,6,flood,1999-12-30,1999-12-30,21.4,69,178,NA,3,yes,1,0.01,0.01,0.29,3,40,57500,6,6,1,1,3,0,500,6,60,60,1,343,500,3,54,8,START: N 38 17.323 W 121 36.818 END: N 38 17.307 W 121 36.545
1084,NA,E25162,2004-08-26,NA,Day,11,6,ebb,1999-12-30,1999-12-30,22.4,130,182,NA,4,no,2,0,0,0,1,8,35000,5,6,2,0,0,0,500,6,40,60,1,642,500,3,158,8,START: N 38 16.762 W 121 26.900 END: N 38 16.645 W 121 27.191
